MUESTRA,ID,FECHA,CP,C.A,ORIGEN,EDAD,PERRO/GATO,nº ESPECIES,RESULTADO,ESPECIE 1,ESPECIE 2,ESPECIE 3,ESTACIÓN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7262,10834489,12/13/17,28300,,ZZZZ,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7263,10834900,12/13/17,28250,,MD,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7264,10834901,12/13/17,28660,,MD,NC,1,1,"> 100.000 UFC/ml Escherichia coli



",Escherichia ,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7265,10834903,12/13/17,28011,,MD,NC,1,1,"> 100.000 UFC/ml Escherichia coli



",Escherichia ,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7266,10834911,12/13/17,28015,,MD,NC,2,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7267,10851030,12/13/17,50410,ARAGON,ZZZZ,6,1,1,"20.000 UFC/ml Staphylococcus pseudintermedius


",Staphylococcus,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7268,10851031,12/13/17,50410,ARAGON,ZZZZ,1,2,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7269,10862562,12/13/17,45710,C. LA MANCHA,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7270,10862563,12/13/17,28902,,M,NC,2,1,"> 100.000 UFC/ml Escherichia coli



",Escherichia ,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7271,10862565,12/13/17,03530,VALENCIA,ZZZZ,10,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7272,10862576,12/13/17,02006,C. LA MANCHA,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7273,10862579,12/13/17,48014,PAÍS VASCO,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7274,10862581,12/13/17,32102,GALICIA,M,NC,2,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7275,10862586,12/13/17,48980,PAÍS VASCO,M,NC,1,1,"> 100.000 UFC/ml Escherichia coli



",Escherichia ,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7276,10862588,12/13/17,35019,CANARIAS,M,NC,1,1,"> 100.000 UFC/ml Proteus mirabilis


",Proteus,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7277,10862589,12/13/17,10004,EXTREMADURA,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7278,10862590,12/13/17,50006,ARAGON,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7279,10862591,12/13/17,45593,C. LA MANCHA,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7280,10862592,12/13/17,38108,CANARIAS,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7281,10862593,12/13/17,50410,ARAGON,M,NC,1,1,"> 100.000 UFC/ml Staphylococcus pseudintermedius



",Staphylococcus,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7282,10862594,12/13/17,17455,CATALUÑA,M,NC,1,1,"> 100.000 UFC/ml Escherichia coli



",Escherichia ,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7283,10862595,12/13/17,17455,CATALUÑA,M,NC,1,1,"> 100.000 UFC/ml Proteus mirabilis


",Proteus,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7284,10862596,12/13/17,28015,,M,NC,2,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7285,10862598,12/13/17,29639,ANDALUCIA,M,NC,1,1,"> 100.000 UFC/ml Staphylococcus pseudintermedius



",Staphylococcus,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7286,10862599,12/13/17,07010,BALEARES,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7287,10867019,12/13/17,46715,VALENCIA,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7288,10867500,12/13/17,08028,CATALUÑA,ZZZZ,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7289,10867501,12/13/17,07458,BALEARES,M,NC,1,1,"> 100.000 UFC/ml Escherichia coli



",Escherichia ,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7290,10867502,12/13/17,08302,CATALUÑA,M,NC,1,1," 20.000 UFC/ml Streptococcus beta-hemolitico


",Streptococcus,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7291,10867507,12/13/17,08034,CATALUÑA,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7292,10867656,12/13/17,46980,VALENCIA,M,NC,1,1,"> 100.000 UFC/ml Proteus mirabilis


",Proteus,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7293,10872002,12/13/17,07010,BALEARES,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7294,10872121,12/13/17,32710,GALICIA,M,NC,1,1,"50.000 UFC/ml Escherichia coli



",Escherichia ,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7295,10872156,12/13/17,08013,CATALUÑA,T,NC,1,1,"> 100.000 UFC/ml Escherichia coli



",Escherichia ,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7296,10873302,12/13/17,03203,VALENCIA,ZZZZ,19,2,1,"> 100.000 UFC/ml Providencia stuartii


",Providencia,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7297,10876509,12/13/17,28100,,M,4,1,1,"10.000 UFC/ml Klebsiella pneumoniae


",Klebsiella,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7298,10409471,12/14/17,03724,VALENCIA,ZZZZ,9,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7299,10458121,12/14/17,28037,,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,10490663,12/14/17,08980,CATALUÑA,M,NC,2,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7301,10494010,12/14/17,07313,BALEARES,ZZZZ,7,2,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7302,10556540,12/14/17,46018,VALENCIA,M,NC,1,1,"50.000 UFC/ml Escherichia coli



",Escherichia ,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7303,10557624,12/14/17,28850,,MD,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7304,10561635,12/14/17,46920,VALENCIA,ZZZZ,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7305,10561652,12/14/17,46920,VALENCIA,ZZZZ,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7306,10609522,12/14/17,08202,CATALUÑA,ZZZZ,7,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7307,10660597,12/14/17,28014,,MD,NC,1,1,"10.000 UFC/ml Escherichia coli



",Escherichia ,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7308,10679190,12/14/17,28033,,ZZZZ,8,2,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7309,10693826,12/14/17,46115,VALENCIA,ZZZZ,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7310,10693829,12/14/17,46115,VALENCIA,ZZZZ,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7311,10714783,12/14/17,48530,PAÍS VASCO,ZZZZ,13,1,1,"> 100.000 UFC/ml Escherichia coli



",Escherichia ,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7312,10720932,12/14/17,28660,,MD,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7313,10728581,12/14/17,28820,,ZZZZ,7,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7314,10780973,12/14/17,08030,CATALUÑA,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7315,10790199,12/14/17,20180,PAÍS VASCO,M,NC,2,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7316,10799015,12/14/17,28043,,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7317,10801346,12/14/17,08930,CATALUÑA,ZZZZ,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7318,10804383,12/14/17,28045,,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7319,10834827,12/14/17,28220,,MD,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7320,10834937,12/14/17,28006,,MD,NC,2,1,"> 100.000 UFC/ml Enterococcus faecalis


",Enterococcus,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7321,10846220,12/14/17,08812,CATALUÑA,ZZZZ,7,1,1,"> 100.000 UFC/ml Escherichia coli



",Escherichia ,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7322,10846221,12/14/17,08812,CATALUÑA,ZZZZ,7,2,1,"> 100.000 UFC/ml Pseudomonas aeruginosa

",Pseudomonas,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7323,10851556,12/14/17,08006,CATALUÑA,M,NC,2,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7324,10867492,12/14/17,28049,,ZZZZ,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7325,10867493,12/14/17,28049,,ZZZZ,21,2,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7326,10867536,12/14/17,08034,CATALUÑA,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7327,10867537,12/14/17,12580,VALENCIA,M,NC,1,1,"> 100.000 UFC/ml Escherichia coli



",Escherichia ,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7328,10867539,12/14/17,24400,C. LEÓN,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7329,10867540,12/14/17,15401,GALICIA,M,NC,2,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7330,10867561,12/14/17,28100,,M,NC,1,1,"> 100.000 UFC/ml Enterococcus faecalis


",Enterococcus,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7331,10867563,12/14/17,28902,,M,NC,1,1,"> 100.000 UFC/ml Escherichia coli



",Escherichia ,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7332,10867565,12/14/17,20810,PAÍS VASCO,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7333,10867569,12/14/17,48340,PAÍS VASCO,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7334,10867575,12/14/17,47270,C. LEÓN,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7335,10867577,12/14/17,28840,,M,NC,1,1,"> 100.000 UFC/ml Escherichia coli



",Escherichia ,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7336,10867578,12/14/17,31600,NAVARRA,M,NC,1,1,"> 100.000 UFC/ml Enterococcus faecalis


",Enterococcus,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7337,10867579,12/14/17,28050,,M,NC,1,1,"> 100.000 UFC/ml Proteus mirabilis


",Proteus,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338,10867580,12/14/17,03690,VALENCIA,M,NC,1,1,"Pseudomonas aeruginosa

",Pseudomonas,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7339,10867581,12/14/17,08005,CATALUÑA,M,NC,1,1,"> 100.000 UFC/ml Staphylococcus pseudintermedius



",Staphylococcus,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7340,10867582,12/14/17,28922,,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7341,10867755,12/14/17,46006,VALENCIA,M,NC,2,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7342,10867774,12/14/17,08036,CATALUÑA,T,NC,2,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7343,10867778,12/14/17,08036,CATALUÑA,M,NC,2,1,"> 100.000 UFC/ml Escherichia coli



",Escherichia ,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7344,10867791,12/14/17,08026,CATALUÑA,T,NC,2,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7345,10867792,12/14/17,08026,CATALUÑA,T,NC,2,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7346,10872305,12/14/17,15002,GALICIA,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7347,10872340,12/14/17,07010,BALEARES,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7348,10872446,12/14/17,38108,CANARIAS,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7349,10876009,12/14/17,28035,,ZZZZ,2,1,1,"10.000 UFC/ml Streptococcus canis



",Streptococcus,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,10384941,12/15/17,48220,PAÍS VASCO,ZZZZ,NC,1,1,"> 100.000 UFC/ml Klebsiella pneumoniae ssp pneumoniae



",Klebsiella,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7351,10467631,12/15/17,08800,CATALUÑA,ZZZZ,10,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7352,10467632,12/15/17,03804,VALENCIA,ZZZZ,13,1,1,"> 100.000 UFC/ml Klebsiella pneumoniae ssp pneumoniae



",Klebsiella,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7353,10561637,12/15/17,28046,,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7354,10561648,12/15/17,28046,,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7355,10561649,12/15/17,46920,VALENCIA,ZZZZ,6,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7356,10561651,12/15/17,46920,VALENCIA,ZZZZ,9,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7357,10585223,12/15/17,46920,VALENCIA,ZZZZ,3,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7358,10604417,12/15/17,46920,VALENCIA,MD,NC,2,2,"> 100.000 UFC/ml Serratia marcescens

20.000 UFC/ml Proteus mirabilis


",Proteus,Serratia,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7359,10609524,12/15/17,29649,ANDALUCIA,ZZZZ,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7360,10714782,12/15/17,28002,,ZZZZ,1,2,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7361,10724818,12/15/17,08202,CATALUÑA,ZZZZ,7,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7362,10786818,12/15/17,48530,PAÍS VASCO,ZZZZ,NC,1,1,"> 100.000 UFC/ml Enterococcus faecalis


",Enterococcus,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7363,10801343,12/15/17,20010,PAÍS VASCO,ZZZZ,5,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7364,10801344,12/15/17,28044,,ZZZZ,8,2,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7365,10801345,12/15/17,08930,CATALUÑA,ZZZZ,NC,1,2,"5.000 UFC/ml Escherichia coli

5.000 UFC/ml Pseudomonas aeruginosa


",Escherichia ,Pseudomonas,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7366,10806249,12/15/17,08930,CATALUÑA,ZZZZ,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7367,10806250,12/15/17,08930,CATALUÑA,ZZZZ,3,2,1,"> 100.000 UFC/ml Staphylococcus schleiferi

",Staphylococcus,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7368,10812709,12/15/17,16003,C. LA MANCHA,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7369,10812710,12/15/17,16003,C. LA MANCHA,M,NC,2,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7370,10812814,12/15/17,46980,VALENCIA,M,NC,1,1,"> 100.000 UFC/ml Escherichia coli



",Escherichia ,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7371,10812897,12/15/17,26008,LA RIOJA,M,NC,1,0,0,0,0,0,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
